loss_domain,gain_domain,replaced_domain,delta_log_excess_loss_per_unit_share,interpretation
metric/the_pile_arxiv_val_loss,arxiv,freelaw,-28.284271247344858,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,pile_cc,pubmed_abstracts,-0.14935319085053234,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,pile_cc,uspto_backgrounds,-0.1246414260238713,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,ubuntu_irc,europarl,-19.87218537291966,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,ubuntu_irc,hackernews,-20.743341420147623,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,ubuntu_irc,pubmed_abstracts,-21.911750536176562,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,ubuntu_irc,uspto_backgrounds,-21.887038771349903,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,europarl,hackernews,-0.8711560472279621,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,europarl,pubmed_abstracts,-2.0395651632569027,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,europarl,uspto_backgrounds,-2.0148533984302417,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,hackernews,pubmed_abstracts,-1.1684091160289407,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,hackernews,uspto_backgrounds,-1.1436973512022797,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_ubuntu_irc_val_loss,pubmed_abstracts,uspto_backgrounds,0.024711764826661042,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,freelaw,-0.07002890838984621,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,nih_exporter,1.4385285054273806,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,pubmed_central,0.2845855489608098,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,wikipedia_en,0.20084608527311176,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,dm_mathematics,-0.038433889701456,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,github,-0.3379828697025511,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,philpapers,1.0135166248020242,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,stackexchange,-0.07308700998972228,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,enron_emails,0.6339190511228889,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,gutenberg_pg_19,0.07192788288253582,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,pile_cc,0.37092139486399467,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,ubuntu_irc,0.07779022791545209,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,europarl,0.24687442827510808,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,hackernews,-0.25126281897608616,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,pubmed_abstracts,0.7366120054278871,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,arxiv,uspto_backgrounds,19.380828916531954,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,nih_exporter,1.5085574138172269,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,pubmed_central,0.354614457350656,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,wikipedia_en,0.270874993662958,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,dm_mathematics,0.03159501868839021,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,github,-0.2679539613127049,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,philpapers,1.0835455331918704,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,stackexchange,-0.003058101599876073,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,enron_emails,0.7039479595127351,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,gutenberg_pg_19,0.14195679127238203,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,pile_cc,0.4409503032538409,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,ubuntu_irc,0.1478191363052983,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,europarl,0.3169033366649543,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,hackernews,-0.18123391058623994,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,pubmed_abstracts,0.8066409138177333,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,freelaw,uspto_backgrounds,19.450857824921798,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,pubmed_central,-1.1539429564665709,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,wikipedia_en,-1.2376824201542689,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,dm_mathematics,-1.4769623951288366,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,github,-1.7765113751299317,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,philpapers,-0.4250118806253564,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,stackexchange,-1.511615515417103,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,enron_emails,-0.8046094543044917,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,gutenberg_pg_19,-1.3666006225448448,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,pile_cc,-1.067607110563386,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,ubuntu_irc,-1.3607382775119286,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,europarl,-1.1916540771522726,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,hackernews,-1.6897913244034668,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,pubmed_abstracts,-0.7019164999994936,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,nih_exporter,uspto_backgrounds,17.942300411104572,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,wikipedia_en,-0.08373946368769802,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,dm_mathematics,-0.3230194386622658,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,github,-0.6225684186633609,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,philpapers,0.7289310758412144,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,stackexchange,-0.35767255895053207,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,enron_emails,0.34933350216207915,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,gutenberg_pg_19,-0.21265766607827397,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,pile_cc,0.08633584590318488,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,ubuntu_irc,-0.2067953210453577,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,europarl,-0.037711120685701705,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,hackernews,-0.5358483679368959,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,pubmed_abstracts,0.4520264564670773,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_central,uspto_backgrounds,19.096243367571144,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,dm_mathematics,-0.23927997497456777,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,github,-0.5388289549756629,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,philpapers,0.8126705395289124,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,stackexchange,-0.27393309526283405,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,enron_emails,0.43307296584977717,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,gutenberg_pg_19,-0.12891820239057594,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,pile_cc,0.1700753095908829,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,ubuntu_irc,-0.12305585735765967,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,europarl,0.04602834300199632,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,hackernews,-0.4521089042491979,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,pubmed_abstracts,0.5357659201547753,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,wikipedia_en,uspto_backgrounds,19.17998283125884,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,github,-0.2995489800010951,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,philpapers,1.0519505145034802,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,stackexchange,-0.03465312028826628,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,enron_emails,0.6723529408243449,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,gutenberg_pg_19,0.11036177258399182,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,pile_cc,0.40935528456545067,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,ubuntu_irc,0.1162241176169081,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,europarl,0.2853083179765641,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,hackernews,-0.21282892927463015,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,pubmed_abstracts,0.7750458951293431,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,dm_mathematics,uspto_backgrounds,19.41926280623341,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,philpapers,1.3514994945045753,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,stackexchange,0.2648958597128288,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,enron_emails,0.97190192082544,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,gutenberg_pg_19,0.4099107525850869,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,pile_cc,0.7089042645665458,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,ubuntu_irc,0.4157730976180032,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,europarl,0.5848572979776592,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,hackernews,0.08672005072646494,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,pubmed_abstracts,1.0745948751304382,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,github,uspto_backgrounds,19.718811786234504,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,stackexchange,-1.0866036347917465,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,enron_emails,-0.37959757367913527,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,gutenberg_pg_19,-0.9415887419194884,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,pile_cc,-0.6425952299380295,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,ubuntu_irc,-0.9357263968865721,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,europarl,-0.7666421965269161,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,hackernews,-1.2647794437781104,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,pubmed_abstracts,-0.27690461937413713,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,philpapers,uspto_backgrounds,18.367312291729927,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,enron_emails,0.7070060611126112,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,gutenberg_pg_19,0.1450148928722581,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,pile_cc,0.44400840485371695,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,ubuntu_irc,0.15087723790517438,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,europarl,0.31996143826483037,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,hackernews,-0.17817580898636387,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,pubmed_abstracts,0.8096990154176094,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,stackexchange,uspto_backgrounds,19.453915926521674,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,enron_emails,gutenberg_pg_19,-0.5619911682403531,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,enron_emails,pile_cc,-0.26299765625889426,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,enron_emails,ubuntu_irc,-0.5561288232074368,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,enron_emails,europarl,-0.38704462284778085,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,enron_emails,hackernews,-0.8851818700989751,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,enron_emails,pubmed_abstracts,0.10269295430499814,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,enron_emails,uspto_backgrounds,18.746909865409066,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,gutenberg_pg_19,pile_cc,0.29899351198145885,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,gutenberg_pg_19,ubuntu_irc,0.005862345032916272,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,gutenberg_pg_19,europarl,0.17494654539257226,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,gutenberg_pg_19,hackernews,-0.323190701858622,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,gutenberg_pg_19,pubmed_abstracts,0.6646841225453513,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,gutenberg_pg_19,uspto_backgrounds,19.308901033649416,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pile_cc,ubuntu_irc,-0.2931311669485426,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pile_cc,europarl,-0.12404696658888659,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pile_cc,hackernews,-0.6221842138400808,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pile_cc,pubmed_abstracts,0.3656906105638924,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pile_cc,uspto_backgrounds,19.00990752166796,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,ubuntu_irc,europarl,0.169084200359656,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,ubuntu_irc,hackernews,-0.32905304689153825,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,ubuntu_irc,pubmed_abstracts,0.658821777512435,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,ubuntu_irc,uspto_backgrounds,19.3030386886165,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,europarl,hackernews,-0.49813724725119424,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,europarl,pubmed_abstracts,0.489737577152779,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,europarl,uspto_backgrounds,19.133954488256844,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,hackernews,pubmed_abstracts,0.9878748244039732,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,hackernews,uspto_backgrounds,19.63209173550804,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_uspto_backgrounds_val_loss,pubmed_abstracts,uspto_backgrounds,18.644216911104067,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,freelaw,0.2097269639324184,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,nih_exporter,1.7162248849870225,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,pubmed_central,0.1597607157149723,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,wikipedia_en,20.818155140953582,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,dm_mathematics,-0.05074012064327271,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,github,-0.19924260501552804,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,philpapers,2.4725945003057417,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,stackexchange,0.09891620157939962,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,enron_emails,2.5699993162271375,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,gutenberg_pg_19,0.5973349484148038,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,pile_cc,1.572786287628738,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,ubuntu_irc,0.18906571315492404,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,europarl,0.992545019820399,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,hackernews,0.34210732469361615,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,pubmed_abstracts,0.15498299056138776,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,arxiv,uspto_backgrounds,0.08076183498851375,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,nih_exporter,1.5064979210546041,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,pubmed_central,-0.04996624821744611,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,wikipedia_en,20.608428177021164,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,dm_mathematics,-0.2604670845756911,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,github,-0.40896956894794645,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,philpapers,2.2628675363733235,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,stackexchange,-0.11081076235301879,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,enron_emails,2.3602723522947193,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,gutenberg_pg_19,0.3876079844823854,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,pile_cc,1.3630593236963198,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,ubuntu_irc,-0.020661250777494367,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,europarl,0.7828180558879806,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,hackernews,0.13238036076119775,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,pubmed_abstracts,-0.05474397337103065,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,freelaw,uspto_backgrounds,-0.12896512894390466,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,pubmed_central,-1.5564641692720502,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,wikipedia_en,19.101930255966558,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,dm_mathematics,-1.7669650056302952,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,github,-1.9154674900025506,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,philpapers,0.7563696153187194,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,stackexchange,-1.617308683407623,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,enron_emails,0.8537744312401152,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,gutenberg_pg_19,-1.1188899365722187,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,pile_cc,-0.14343859735828438,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,ubuntu_irc,-1.5271591718320985,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,europarl,-0.7236798651666234,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,hackernews,-1.3741175602934064,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,pubmed_abstracts,-1.5612418944256348,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,nih_exporter,uspto_backgrounds,-1.6354630499985088,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,wikipedia_en,20.65839442523861,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,dm_mathematics,-0.210500836358245,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,github,-0.35900332073050034,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,philpapers,2.3128337845907696,increase gain_domain share by replacing replaced_domain share; conditional association
metric/the_pile_wikipedia_en_val_loss,pubmed_central,stackexchange,-0.06084451413557268,increase gain_domain share by replacing replaced_domain share; conditional association
